,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
18443,Paris Shadows,0.0330233333333333,0.7086666666666668,170306.33333333337,0.7183333333333334,0.0,0.1636666666666666,-5.855666666666667,0.0548333333333333,119.272,0.4573333333333333,62.0,7,0,3,"['emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",Hip-hop
18447,Parker McCollum,0.1895925,0.5497499999999998,232379.25,0.5596666666666665,1.0025e-06,0.1168416666666666,-6.4412499999999975,0.0282583333333333,121.43708333333336,0.2906666666666666,58.58333333333334,7,1,24,"['contemporary country', 'texas country']",Country
18448,"Parks, Squares and Alleys",0.502,0.655,187820.0,0.653,0.75,0.0781,-7.487999999999999,0.0278,114.995,0.732,54.0,4,1,2,"['modern dream pop', 'russian shoegaze']",Pop
18449,Parkway Drive,0.00054135,0.307875,246158.875,0.961125,0.0015614075,0.204375,-4.019125000000002,0.129775,139.72087500000004,0.2685,52.75,6,0,16,"['alternative metal', 'australian metalcore', 'melodic metalcore', 'metalcore', 'nu metal']",Metal
18450,Parliament,0.2644979591836736,0.6776632653061228,322031.5714285714,0.6488979591836734,0.0360456236734693,0.2538224489795917,-11.746948979591837,0.1134469387755101,112.5054387755102,0.7836326530612251,32.265306122448976,9,0,98,"['afrofuturism', 'funk', 'funk rock', 'motown', 'p funk', 'soul']",Rock
18451,Parliament Funkadelic,0.265,0.9,263200.0,0.465,0.0,0.0853,-3.4210000000000003,0.207,84.07600000000002,0.805,35.0,6,1,2,"['afrofuturism', 'funk', 'funk rock', 'motown', 'p funk', 'soul']",Rock
18452,Parmalee,0.046690909090909,0.5152727272727273,202718.9090909091,0.8602727272727274,0.0,0.1497636363636363,-3.2061818181818182,0.0588454545454545,148.76063636363637,0.5992727272727274,58.0,10,1,11,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']",Country
18453,Paro,0.994,0.763,191231.66666666663,0.141,0.2243333333333333,0.1344,-11.070666666666668,0.4276666666666665,93.02,0.7610000000000001,0.0,5,1,3,"['downtempo', 'electro swing', 'nu jazz', 'tropical house']",Jazz
18455,Parokya Ni Edgar,0.5128571428571429,0.5557142857142857,229756.2857142857,0.442,0.0015853642857142,0.1383285714285714,-12.237428571428572,0.0436571428571428,139.50342857142854,0.6311428571428573,56.85714285714285,7,1,14,"['classic opm', 'opm', 'pinoy reggae', 'pinoy rock']",Rock
18456,Parov Stelar,0.1464,0.7747499999999999,216010.0,0.6829999999999999,0.4902175,0.1329,-7.30025,0.0501,121.483,0.6952499999999999,57.5,7,1,8,"['downtempo', 'electro swing', 'nu jazz', 'tropical house']",Jazz
18458,Parry Gripp,0.24325,0.5045000000000001,61935.0,0.8090000000000002,0.0,0.3215,-4.451499999999999,0.135,169.64299999999997,0.794,53.0,9,1,4,"['antiviral pop', 'comic']",Pop
18459,Parsley Sound,0.8590000000000001,0.487,200533.0,0.546,0.611,0.244,-10.738,0.0257,88.148,0.657,42.0,8,1,2,['indietronica'],Indie
18461,Part Time,2.24e-05,0.595,224094.0,0.5489999999999999,0.835,0.2739999999999999,-10.41,0.0339,122.2,0.134,48.0,4,0,2,"['chillwave', 'experimental pop', 'indie garage rock', 'indie pop', 'indietronica', 'neo-psychedelic', 'nu gaze']",Indie
18463,Party Favor,0.034844,0.6237999999999999,204672.0,0.9174,0.002528288,0.28426,-2.9674,0.09394,128.4048,0.3452,58.8,8,0,5,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",EDM
18464,Party Pupils,0.1111666666666666,0.6920000000000002,183219.66666666663,0.5770000000000001,0.0,0.2583666666666666,-6.263000000000001,0.204,144.31733333333332,0.7170000000000001,55.0,1,1,3,['pop edm'],EDM
18465,Party in Backyard,0.0133,0.795,134417.0,0.789,0.0,0.113,-5.21,0.259,149.961,0.535,69.0,2,1,2,['social media pop'],Pop
18471,Pascal Rogé,0.9927333333333332,0.3788666666666666,192058.8,0.0170313333333333,0.9429333333333332,0.1067066666666666,-33.0128,0.04166,108.48726666666668,0.2490533333333333,40.73333333333333,7,1,15,"['classical', 'classical piano']",Classical
18474,Passafire,0.0186199999999999,0.774,238306.66666666663,0.6616666666666666,4.593333333333333e-05,0.0883,-5.924333333333332,0.0605,124.667,0.7559999999999999,46.66666666666666,5,0,6,"['east coast reggae', 'reggae rock']",Rock
18475,Passenger,0.5357142857142857,0.5044285714285713,236217.0,0.4212857142857143,0.0,0.1081714285714286,-9.34142857142857,0.0551571428571428,120.75042857142856,0.415,59.28571428571429,4,1,7,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",Pop
18476,Passion,0.1223514285714285,0.3474285714285714,329883.71428571426,0.615,2.084285714285714e-06,0.4091714285714286,-6.6014285714285705,0.0357857142857142,118.99785714285711,0.2005714285714285,51.28571428571429,11,1,7,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",Rock
18477,Passion Pit,0.0691066153846153,0.5925384615384615,249244.92307692303,0.7861538461538463,0.0444300684615384,0.213,-4.976923076923077,0.0494153846153846,104.01346153846151,0.5445384615384614,53.384615384615394,11,1,26,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop']",EDM
18480,Pastor Troy,0.0675672727272727,0.7465454545454545,280818.0909090909,0.7623636363636365,0.0,0.1915090909090909,-3.7735454545454536,0.1298636363636363,145.9071818181818,0.3947272727272728,45.54545454545455,1,1,11,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
18483,Pat Benatar,0.141979375,0.5957083333333332,238324.9375,0.6110625000000004,0.0097255193749999,0.1638666666666667,-11.147687499999998,0.0427020833333333,129.34620833333335,0.654416666666667,35.354166666666664,4,1,96,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",EDM
18484,Pat Boone,0.7271111111111109,0.4926296296296296,150710.1851851852,0.3417555555555555,0.0050887388888888,0.179962962962963,-12.240444444444444,0.0421222222222222,123.9943333333333,0.5752592592592591,27.81481481481481,10,1,54,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",Pop
18487,Pat Green,0.1323454545454545,0.5536363636363636,246226.5454545455,0.7666363636363637,0.0001899581818181,0.2794545454545454,-5.369363636363636,0.0405363636363636,139.37209090909093,0.5928181818181819,42.09090909090909,7,1,22,['texas country'],Country
18488,Pat Kelly,0.308,0.746,163527.0,0.278,0.016,0.0846,-13.386,0.0838,78.152,0.494,28.0,9,1,2,"['early reggae', 'lovers rock', 'reggae', 'rock steady', 'ska']",Rock
18490,Pat Martino,0.987,0.462,339660.0,0.0937,0.9525,0.108,-21.6745,0.07285,121.0685,0.2888,28.0,7,0,4,"['jazz fusion', 'jazz guitar', 'soul jazz']",Jazz
18491,Pat Metheny,0.8278461538461539,0.3939230769230769,315141.8717948718,0.2510974358974359,0.7802999999999998,0.1315435897435897,-18.67982051282052,0.0355025641025641,120.985641025641,0.2841871794871796,35.128205128205124,7,1,39,"['contemporary post-bop', 'ecm-style jazz', 'jazz funk', 'jazz fusion']",Jazz
18492,Pat Metheny Group,0.7057923076923076,0.4421025641025642,367884.10256410256,0.3711653846153845,0.6122111282051282,0.1955769230769231,-17.666769230769244,0.0342538461538461,111.58446153846153,0.4179512820512821,34.666666666666664,7,1,78,"['contemporary post-bop', 'ecm-style jazz', 'jazz funk', 'jazz fusion']",Jazz
18493,Pat Monahan,0.0878666666666666,0.5036666666666666,309711.33333333326,0.747,2.2933333333333333e-05,0.3816666666666666,-5.815666666666665,0.0465,106.66166666666668,0.4773333333333334,44.33333333333334,7,0,3,"['acoustic pop', 'neo mellow', 'pop rock']",Pop
18495,Pat Thomas,0.674,0.6940000000000001,376606.0,0.7859999999999999,0.0295,0.237,-6.151,0.0572,115.743,0.901,37.0,5,1,1,"['afrobeat', 'afropop', 'highlife']",Pop
18496,Pat Travers,0.01315,0.3279999999999999,282213.5,0.7015,0.0726499999999999,0.2033,-11.718,0.07005,180.384,0.7234999999999998,25.0,11,1,4,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock', 'southern rock']",Country
18498,Patan,0.0185,0.62,293360.0,0.816,0.0074099999999999,0.0984,-6.2079999999999975,0.222,179.99200000000005,0.6679999999999999,49.0,1,1,2,"['argentine heavy metal', 'argentine metal', 'latin metal']",Metal
18507,Patrice Rushen,0.2273407142857142,0.8105714285714286,325892.0,0.555,0.2364522142857143,0.0799642857142857,-9.06042857142857,0.0513285714285714,110.38649999999996,0.7856428571428568,42.21428571428572,6,0,28,"['disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",Jazz
18517,Patricio Rey y sus Redonditos de Ricota,0.02275,0.53175,307106.75,0.75625,0.03570925,0.277175,-8.351249999999999,0.078625,136.85899999999998,0.6482499999999999,58.5,5,1,8,"['argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",Rock
18520,Patrick Bruel,0.6154999999999999,0.5785,243987.0,0.5065,0.00885077,0.1061,-11.01,0.03935,129.1575,0.4115,56.5,7,1,4,"['chanson', 'french pop', 'variete francaise']",Pop
18523,Patrick Droney,0.304,0.593,207898.0,0.43,0.0,0.0896,-8.977,0.0431,122.09,0.0955,69.0,0,1,1,"['indiecoustica', 'nashville singer-songwriter']",Indie
18524,Patrick Fiori,0.507,0.52,294373.0,0.4320000000000001,0.0,0.698,-9.59,0.0356,81.984,0.26,51.0,0,0,1,"['chanson', 'french pop']",Pop
18532,Patrick Swayze,0.2110333333333332,0.5816666666666667,231773.66666666663,0.4296666666666667,8.833333333333333e-05,0.1286,-10.614333333333333,0.0282,124.96966666666668,0.2156666666666666,52.0,4,0,3,['yacht rock'],Rock
18533,Patrick Sweany,0.426,0.4029999999999999,348707.0,0.3939999999999999,0.0133,0.135,-8.368,0.0257,81.675,0.471,51.0,0,1,2,"['deep new americana', 'modern blues rock']",Rock
18534,Patrick Watson,0.938,0.3615,279020.0,0.0989,0.2275000000000001,0.107,-16.135,0.0345,126.8505,0.1547,61.0,6,1,4,"['chamber pop', 'indie folk']",Indie
18542,Patti Austin,0.4522272727272727,0.5626363636363637,261216.36363636365,0.4589090909090909,6.239818181818184e-05,0.1575818181818181,-12.021818181818183,0.0402227272727272,104.82850000000002,0.4632272727272728,43.27272727272727,9,1,22,"['adult standards', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']",Jazz
18544,Patti Drew,0.5865,0.468,171613.0,0.5265000000000001,2.15e-06,0.2698,-7.561,0.02695,99.0995,0.913,43.5,7,1,4,['rhythm and blues'],R&B
18549,Patti Page,0.8719583333333331,0.4422083333333333,175224.95833333337,0.1855916666666666,0.0001084175,0.1762875,-14.3195,0.0409583333333333,96.668875,0.4117625,28.41666666666667,0,1,48,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge']",Pop
18550,Patti Smith,0.272360294117647,0.454529411764706,278101.14705882355,0.6567352941176474,0.0053379697058823,0.2221764705882353,-9.088823529411764,0.1087117647058824,127.38664705882344,0.4976764705882356,38.382352941176464,9,1,68,"['art punk', 'art rock', 'dance rock', 'folk rock', 'permanent wave', 'protopunk', 'rock']",EDM
18555,Patty Griffin,0.7136666666666666,0.469,240851.66666666663,0.3250999999999999,0.0026082833333333,0.1112222222222222,-8.446888888888893,0.0316333333333333,116.29266666666666,0.3018444444444445,43.55555555555557,11,1,18,"['acoustic pop', 'ectofolk', 'folk', 'folk rock', 'indie folk', 'lilith', 'new americana', 'pop rock', 'singer-songwriter', 'traditional folk']",Indie
18556,Patty Loveless,0.35036,0.5748,221270.95,0.4800000000000001,0.00053033,0.13883,-10.757,0.03448,133.03114999999997,0.5993999999999999,42.85,11,1,20,"['country', 'country dawn', 'country rock']",Country
18557,Patty Pravo,0.3653333333333333,0.465,242391.0,0.4976666666666666,3.970000000000001e-05,0.296,-9.494,0.0444,121.06466666666668,0.5790000000000001,43.0,4,1,6,"['beat italiano', 'classic italian pop', 'italian pop']",Pop
18558,Patty Smyth,0.1214285714285714,0.5730000000000001,239958.2857142857,0.8111428571428572,1.1628571428571429e-05,0.3834285714285714,-7.580714285714285,0.0438142857142857,127.66657142857144,0.753857142857143,48.71428571428572,2,1,7,['new wave pop'],Pop
18559,Paul & Paula,0.784,0.506,151067.0,0.258,0.0,0.0942,-11.822,0.0293,109.595,0.544,43.0,7,1,2,['brill building pop'],Pop
18560,Paul Anka,0.6402564102564102,0.4685641025641025,180583.39743589747,0.4237179487179488,0.0005926142307692,0.2746846153846153,-10.783512820512817,0.0461653846153846,112.0097307692308,0.5513333333333335,36.358974358974365,7,1,78,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",Pop
18561,Paul Badura-Skoda,0.985212121212121,0.3135454545454545,263659.8181818182,0.1624215151515151,0.8753939393939394,0.1096454545454545,-21.212666666666667,0.038630303030303,88.48503030303031,0.2302424242424242,0.0909090909090909,5,1,33,['classical performance'],Classical
18567,Paul Bley,0.9259999999999998,0.4734285714285714,209483.8571428572,0.4675714285714286,0.7204285714285714,0.1416857142857142,-11.336428571428574,0.0386571428571428,106.08600000000004,0.6364285714285715,6.0,5,0,14,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'ecm-style jazz', 'free improvisation', 'free jazz', 'jazz piano', 'norwegian jazz']",Jazz
18568,Paul Bley Trio,0.8490000000000001,0.447,177920.0,0.0455,0.297,0.17,-28.642,0.047,112.943,0.127,31.0,8,1,2,"['avant-garde jazz', 'jazz trio']",Jazz
18569,Paul Brady,0.5891599999999999,0.5894,294984.2,0.3648,7.8e-06,0.08712,-12.9904,0.03152,99.1416,0.5132000000000001,40.4,5,1,5,"['alternative roots rock', 'celtic', 'irish folk', 'irish singer-songwriter']",Rock
18570,Paul Brandt,0.4193333333333333,0.6320000000000001,230702.33333333328,0.6283333333333333,4.130666666666666e-05,0.2563666666666667,-10.003333333333334,0.0517333333333333,103.73266666666666,0.6539999999999999,43.66666666666666,5,1,6,"['alberta country', 'canadian contemporary country', 'canadian country', 'country', 'country road']",Country
18573,Paul Brown,0.556,0.8440000000000001,267267.0,0.603,0.8809999999999999,0.131,-8.527000000000001,0.0568,103.648,0.7240000000000001,41.0,5,0,2,['smooth jazz'],Jazz
18576,Paul Carrack,0.09545,0.629,253380.0,0.628,3.775e-05,0.1249,-11.7185,0.02975,111.4465,0.7695,47.5,11,0,4,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",Pop
18577,Paul Chambers,0.7671290322580645,0.5259677419354838,379776.2903225807,0.2694967741935483,0.4372283003225807,0.2050032258064516,-15.181354838709678,0.0456354838709677,95.94732258064516,0.4308935483870967,21.161290322580644,0,0,31,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz double bass', 'soul jazz']",Jazz
18580,Paul Clayton,0.9459666666666668,0.5668000000000001,149766.63333333333,0.1423966666666666,0.0194555863333333,0.1314066666666667,-15.332966666666666,0.1190633333333333,106.16216666666668,0.4693333333333333,7.066666666666666,0,1,30,"['american folk revival', 'appalachian folk', 'old-time', 'traditional folk']",Oldies
18585,Paul Davis,0.5150833333333332,0.5645416666666667,224624.95833333328,0.5071666666666667,4.0456666666666655e-05,0.1522625,-7.766791666666666,0.027675,124.24362500000002,0.628625,37.29166666666666,2,0,24,"['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",Country
18586,Paul Desmond,0.8662777777777777,0.5206666666666666,303400.16666666674,0.166211111111111,0.2747450229166666,0.1194527777777777,-20.034069444444444,0.0432666666666666,114.59066666666666,0.4614305555555556,24.972222222222207,5,0,72,"['bebop', 'bossa nova', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'vocal jazz']",Jazz
18587,Paul Desmond Quartet,0.6892105263157896,0.6199999999999999,402019.0,0.1826105263157894,0.1241819999999999,0.1373578947368421,-15.181578947368426,0.0910368421052631,122.71178947368423,0.5539999999999999,14.63157894736842,8,1,38,['jazz quartet'],Jazz
18588,Paul Dukas,0.8821999999999999,0.3474,605924.6,0.3152,0.6754,0.1834,-18.6138,0.06144,124.9664,0.1021,14.2,1,1,5,"['classical', 'early modern classical', 'impressionism', 'post-romantic era']",Classical
18594,Paul Galbraith,0.983,0.282,159800.0,0.2789999999999999,0.945,0.104,-22.318,0.0486,166.715,0.853,50.0,4,1,2,"['classical guitar', 'classical performance']",Classical
18596,Paul Gilbert,0.0158,0.296,221227.0,0.93,5.44e-06,0.2239999999999999,-10.422,0.0914,135.989,0.0964,30.0,6,0,2,"['metal guitar', 'neo classical metal', 'shred']",Metal
18597,Paul Gonsalves,0.5422250000000001,0.4849166666666666,317764.5,0.41525,0.3959372933333333,0.70175,-16.42075,0.1734,107.20866666666667,0.4685833333333333,4.083333333333333,5,1,12,"['cool jazz', 'hard bop', 'jazz saxophone']",Jazz
18600,Paul Hardcastle,0.05377,0.7348000000000001,324912.0,0.7,0.5388379999999999,0.19374,-12.2554,0.0644999999999999,128.02160000000003,0.8468,38.2,11,1,10,['smooth jazz'],Jazz
18604,Paul Hindemith,0.9588333333333332,0.3626666666666665,276924.5,0.1863333333333332,0.1540056666666666,0.0890833333333333,-16.0995,0.0389666666666666,120.567,0.1740166666666666,0.0,5,1,6,"['austro-german modernism', 'avant-garde', 'classical', 'contemporary classical', 'early modern classical', 'laboratorio', 'neoclassicism']",Classical
18608,Paul Kantner,0.3916666666666666,0.4536666666666667,253359.66666666663,0.3,0.3607193333333334,0.3586666666666667,-17.235,0.0307666666666666,91.25266666666668,0.3256666666666667,31.0,5,1,3,"['psychedelic folk', 'psychedelic rock']",Rock
18609,Paul Kelly,0.1261,0.527,274546.66666666674,0.7296666666666667,0.0080216666666666,0.1636333333333333,-6.22,0.0333666666666666,142.79733333333334,0.605,27.0,11,1,6,"['australian alternative rock', 'australian indie', 'australian indigenous', 'australian pop', 'australian rock']",Indie
18613,Paul Lewis,0.989,0.237,234913.5,0.0064849999999999,0.904,0.12585,-38.0985,0.0433,153.1095,0.0948,57.0,11,1,4,['classical piano'],Classical
18620,Paul McCartney,0.3884388447204968,0.5603726708074535,217422.3664596273,0.4970683229813671,0.1359035091925465,0.2420347826086956,-11.326211180124226,0.0470062111801242,119.02311180124222,0.5753664596273288,39.5527950310559,9,1,161,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",Oldies
18625,Paul Motian,0.944153846153846,0.5063076923076923,278417.4615384616,0.1429230769230769,0.7593076923076924,0.0995615384615384,-19.56492307692308,0.0393923076923076,104.94299999999998,0.3191076923076924,37.53846153846154,0,1,26,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'free jazz', 'jazz drums']",Jazz
18628,Paul Overstreet,0.299896,0.6142,213781.6,0.5008000000000001,0.004882,0.0933599999999999,-13.8342,0.03426,121.79219999999998,0.6600000000000001,35.2,8,1,10,['country'],Country
18637,Paul Revere & The Raiders,0.2502025,0.5515416666666666,160619.91666666663,0.7411250000000001,0.0012345058333333,0.3417208333333334,-8.583458333333336,0.0412916666666666,125.13304166666668,0.7565833333333333,26.58333333333333,9,1,24,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock']",Pop
18640,Paul Robeson,0.943,0.4163333333333334,179524.66666666663,0.141,0.0048366666666666,0.1516666666666666,-16.214000000000002,0.0354666666666666,108.26133333333333,0.4823333333333333,10.0,8,1,6,"['classical bass', 'spirituals', 'traditional folk']",Classical
18642,Paul Rodgers,0.00386,0.545,214987.0,0.713,5.62e-06,0.35,-8.052,0.0335,112.774,0.6940000000000001,43.0,9,1,2,['blues rock'],Rock
18643,Paul Schöffler,0.9400000000000002,0.3487058823529412,432552.9411764706,0.1641764705882353,0.0006050935294117,0.3108411764705882,-21.062941176470584,0.1106588235294117,100.25682352941178,0.2652176470588235,0.0,5,1,17,['classical baritone'],Classical
18644,Paul Simon,0.6418117073170729,0.5841268292682924,222674.42439024392,0.4157990243902437,0.0434054005853658,0.1520795121951219,-13.532541463414642,0.0493478048780488,110.38263414634145,0.5373736585365857,39.46829268292683,5,1,205,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",Oldies
18649,Paul Stanley,0.1638055555555555,0.4824444444444443,228841.4444444445,0.7522222222222223,0.0009216877777777,0.192022222222222,-7.538333333333332,0.0537111111111111,128.009,0.5923333333333333,32.22222222222222,6,1,18,"['album rock', 'glam metal', 'hard rock']",Metal
18650,Paul Taylor,0.1115,0.7050000000000001,254246.5,0.622,0.4441615,0.1453499999999999,-7.4125,0.04205,91.5515,0.519,44.0,11,0,4,"['smooth jazz', 'smooth saxophone']",Jazz
18652,Paul Thorn,0.626,0.5870000000000001,211840.0,0.4539999999999999,0.0,0.922,-8.797,0.0421,134.113,0.622,42.0,6,1,2,"['roots rock', 'texas country']",Country
18653,Paul Tortelier,0.981,0.3243333333333333,517742.0,0.1455,0.7686666666666667,0.3123333333333333,-19.200333333333333,0.0384,117.44133333333332,0.2429000000000001,0.0,3,1,6,['classical cello'],Classical
18655,Paul Wall,0.059501275,0.76105,273932.35,0.66435,0.0005573719999999,0.22215,-7.494199999999997,0.19799,109.63110000000002,0.6487499999999999,48.35,6,0,20,"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
18657,Paul Weller,0.3315999999999999,0.5566666666666666,220986.66666666663,0.4150000000000001,0.01898,0.1106666666666666,-12.679333333333336,0.0341333333333333,113.4,0.513,55.66666666666666,4,0,6,"['britpop', 'dance rock', 'rock']",EDM
18658,Paul Westerberg,0.1688333333333333,0.617,226329.0,0.7733333333333333,6.856666666666667e-06,0.135,-7.494666666666666,0.036,137.05000000000004,0.71,42.0,0,1,6,"['alternative country', 'alternative pop', 'alternative rock', 'gbvfi', 'lo-fi', 'pop rock', 'power pop', 'roots rock']",Country
18661,Paul Whiteman,0.98992,0.4922399999999999,184728.0,0.1515999999999999,0.2425840000000001,0.224064,-17.353640000000002,0.0503,145.10532,0.54496,0.4,7,1,50,"['big band', 'british dance band', 'ragtime', 'stride', 'swing', 'vintage jazz']",EDM
18663,Paul Whiteman & His Orchestra,0.9429999999999998,0.6294500000000001,183868.05,0.3449,0.486646,0.27402,-11.950500000000002,0.082295,131.83345,0.74215,3.35,5,1,20,"['big band', 'british dance band', 'ragtime', 'stride', 'swing', 'vintage jazz']",EDM
18666,Paul Young,0.1805888888888888,0.6328888888888888,261758.33333333328,0.6138888888888889,3.4251111111111124e-05,0.1294333333333333,-9.943111111111111,0.0544111111111111,124.35277777777776,0.6915555555555558,53.88888888888889,9,1,18,"['album rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",EDM
18669,Paula Abdul,0.2293775,0.7364999999999999,270844.58333333326,0.7555833333333334,0.0084770158333333,0.0878249999999999,-8.7335,0.0560333333333333,115.30533333333332,0.7414166666666667,44.66666666666666,1,1,24,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'urban contemporary']",EDM
18671,Paula Cole,0.2880166666666666,0.5820000000000001,307306.5,0.5571666666666667,2.906e-05,0.19205,-7.716333333333334,0.0420833333333333,129.64816666666664,0.5976666666666667,48.33333333333334,11,1,12,"['ectofolk', 'folk', 'lilith', 'new wave pop', 'pop rock']",Pop
18672,Paula DeAnda,0.36325,0.5645,242097.75,0.68975,1.73e-06,0.166,-5.7657500000000015,0.1363,94.407,0.5645000000000001,49.75,0,1,4,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'urban contemporary']",EDM
18678,Paula Tsui,0.3952749999999999,0.524,233943.75,0.4622500000000001,6.225e-06,0.135825,-10.023,0.0279,114.84425,0.5415,34.5,6,0,8,"['c-pop', 'cantopop', 'classic cantopop', 'vintage chinese pop']",Pop
18681,Paulina,0.556,0.799,181185.0,0.496,3.45e-06,0.111,-5.603,0.0706,93.017,0.1889999999999999,54.0,0,1,1,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",EDM
18683,Paulina Rubio,0.1501119999999999,0.6618888888888891,253865.2777777777,0.7407777777777778,4.858888888888889e-06,0.3683444444444445,-7.580388888888887,0.04245,116.96216666666665,0.6761666666666668,60.0,5,1,18,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",EDM
18689,Paulo Londra,0.3229999999999999,0.767,258639.0,0.7090000000000001,0.0,0.0676,-4.47,0.336,171.993,0.72,76.0,1,1,2,"['argentine hip hop', 'latin', 'trap argentino', 'trap latino']",Hip-hop
18694,Pavement,0.1488899685714285,0.4616428571428571,208153.2142857143,0.6423928571428571,0.1348471317857143,0.1406178571428571,-8.586357142857139,0.0357142857142857,118.6976071428572,0.4266678571428571,40.892857142857146,9,1,56,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'rock', 'slow core']",EDM
18696,Payroll Giovanni,0.0258,0.5870000000000001,218400.0,0.625,8.2e-06,0.111,-7.846,0.34,129.63299999999998,0.14,66.0,1,1,2,['detroit trap'],Rap
18698,Peabo Bryson,0.5424279069767443,0.5279069767441861,279844.7674418605,0.376186046511628,6.777813953488374e-05,0.1954511627906976,-12.327976744186044,0.0410395348837209,114.03353488372096,0.3215813953488373,38.93023255813954,4,1,43,"['adult standards', 'new jack swing', 'quiet storm', 'soft rock', 'urban contemporary']",Rock
18699,Peach Pit,0.035548,0.5374,258608.0,0.7474000000000001,0.0299379099999999,0.1142,-6.09,0.0444,103.7628,0.4796,65.0,6,1,10,"['indie pop', 'modern rock', 'vancouver indie']",Indie
18700,Peach Tree Rascals,0.31895,0.7729999999999999,200536.5,0.556,1.59e-06,0.2224,-5.9985,0.0343,117.475,0.6174999999999999,70.0,6,1,4,"['alternative r&b', 'indie r&b', 'pop']",Indie
18701,Peach gb,0.0322,0.519,414853.0,0.445,0.875,0.141,-9.547,0.0307,127.808,0.0457,41.0,4,0,2,['alternative metal'],Metal
18704,Peachy!,0.741,0.516,124000.0,0.358,1.34e-06,0.0813,-12.018,0.424,79.509,0.397,78.0,8,0,1,"['indie pop', 'lo-fi beats']",Indie
18706,Peanut Butter Wolf,0.0505,0.7440000000000001,247480.0,0.602,6.32e-06,0.111,-8.817,0.0734,83.985,0.606,42.0,10,1,2,"['alternative hip hop', 'turntablism']",Hip-hop
18709,Pearl Django,0.958,0.779,259427.0,0.102,0.8759999999999999,0.124,-15.588,0.0448,96.795,0.413,43.0,9,0,1,"['gypsy jazz', 'jazz guitar', 'rumba']",Jazz
18710,Pearl Jam,0.1422747398876405,0.4203483146067416,254457.4606741573,0.7228651685393259,0.057113187977528,0.1914146067415729,-7.6524831460674205,0.048029213483146,129.79931460674158,0.3877876404494382,50.617977528089895,7,1,178,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",Rock
18714,Pecos,0.3495,0.5720000000000001,217340.0,0.6709999999999999,5.95e-05,0.1405,-7.737999999999999,0.03995,102.824,0.7105,44.5,5,1,4,"['red dirt', 'texas country']",Country
18715,Pecos & the Rooftops,0.193,0.647,280000.0,0.472,0.0,0.2689999999999999,-6.742999999999999,0.0323,120.187,0.166,63.0,0,1,2,"['red dirt', 'texas country']",Country
